DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,RESIDENCE:Residence,SEX:Sex,AGE:Current age,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MEASURE:Unit of measure,UNIT_MULTIPLIER:Unit multiplier,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,DATA_SOURCE:Data Source,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2005,-1.197,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2006,-0.985,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2007,-0.656,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2008,-0.279,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2009,0.222,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2010,0.503,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2011,0.781,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2012,0.973,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2013,1.083,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2014,1.262,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2015,1.411,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2016,1.573,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2017,1.644,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2018,1.624,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2019,1.56,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2020,1.412,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BLR: Belarus,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2021,1.354,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1991,-0.2,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1992,-0.13,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1993,-0.139,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1994,-0.072,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1995,-0.161,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1996,-0.147,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1997,-0.121,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1998,-0.131,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1999,-0.151,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2000,-0.01,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2001,0.019,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2002,0.033,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2003,-0.093,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2004,-0.029,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2005,-0.23,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2006,-0.18,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2007,-0.159,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2008,-0.184,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2009,-0.151,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2010,0.086,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2011,0.17,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2012,0.217,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2013,0.175,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2014,0.123,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,BRA: Brazil,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2015,0.023,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
